Id,SalePrice
1897,124844.09703305748
1898,130052.44155589514
1899,146491.51773023373
1900,151637.3019881571
1901,169720.58601986268
1902,131014.5783541546
1903,214579.55698696547
1904,134705.55272954924
1905,186426.1117646551
1906,163930.90083667543
1907,200984.7034020644
1908,100436.79927159887
1909,127368.87310325354
1910,109222.31514591817
1911,199620.70649015158
1912,303012.63548869034
1913,155314.02065881924
1914,69478.45551961317
1915,285930.8020088612
1916,66006.57046090596
1917,255579.72013950394
1918,140492.7265147023
1919,184045.65229225077
1920,164163.21573535097
1921,338162.47223752737
1922,303404.3167915351
1923,223145.06330753025
1924,233784.38031365885
1925,213840.7845615676
1926,359330.47239176976
1927,126407.08597401774
1928,165362.25924101332
1929,126269.23118385347
1930,119306.33571522718
1931,146785.40919802338
1932,131975.43537965976
1933,181870.74722617865
1934,193040.512778915
1935,166778.15541961102
1936,201940.84783693694
1937,178750.29049327574
1938,171878.99195557623
1939,267153.31164072093
1940,203534.18068159255
1941,181950.26149651303
1942,173271.238028534
1943,238073.09785650275
1944,352911.1897113732
1945,363169.5947641925
1946,164771.74778906547
1947,311556.34982827445
1948,194695.45809941622
1949,235422.99795665452
1950,196885.26157343935
1951,253484.5630168632
1952,211426.38306822022
1953,173866.7780218129
1954,206570.98414414353
1955,132932.41301664535
1956,336290.9910182939
1957,162918.60555164865
1958,287243.49506071326
1959,133889.8161482117
1960,100831.73736679985
1961,109426.0249301754
1962,102879.19420822203
1963,112007.11259203451
1964,99581.66454755655
1965,138363.46559048712
1966,140355.35270063102
1967,304745.8578007808
1968,384140.0147652569
1969,344197.76258275553
1970,382681.9867651992
1971,432023.2419306685
1972,366503.2396877423
1973,282640.2501575984
1974,324812.3353700135
1975,447371.1873723379
1976,292887.1103616329
1977,378790.2066083342
1978,349020.5449377432
1979,310340.1423904974
1980,207761.55527171202
1981,345041.8503215731
1982,230197.5532784696
1983,212051.6563359087
1984,181338.7288688419
1985,233509.0072609611
1986,222252.15333357686
1987,201632.38216000597
1988,177657.10459624918
1989,190347.151937976
1990,208727.04148528492
1991,248115.50245612976
1992,237413.81432160316
1993,167173.74573593773
1994,245351.61471326172
1995,193797.52313673007
1996,265177.5537332222
1997,316175.40534690965
1998,314271.2245413038
1999,285700.5801090646
2000,320934.00332953746
2001,281036.26830762066
2002,250205.38354019984
2003,252842.47039990686
2004,299838.2260742588
2005,226154.5884467949
2006,219873.76238148555
2007,243553.76972630573
2008,218369.412470064
2009,188736.8891614891
2010,191702.87360429775
2011,134550.32483710442
2012,170554.12160583702
2013,171743.35705217556
2014,178776.07085369236
2015,192609.40706844383
2016,184846.02170132322
2017,196438.88755323354
2018,122277.9845227818
2019,132958.0300128177
2020,112552.57111921743
2021,101941.36473931401
2022,185388.63482515013
2023,136466.2205823526
2024,265632.3524270705
2025,360085.32681145286
2026,170396.82803833415
2027,155706.13712611014
2028,152637.26534260833
2029,169429.0625652962
2030,254530.7522746909
2031,240533.4347941042
2032,247279.8876780367
2033,245387.92529334035
2034,167347.7718766157
2035,231700.20049319312
2036,200988.420884231
2037,208528.14325664344
2038,281680.04356135544
2039,217606.26181672036
2040,332168.6211517736
2041,283584.8400713478
2042,200691.917183714
2043,178411.64174030581
2044,184586.39048830187
2045,215711.89385370305
2046,141256.06505530572
2047,141924.21844916593
2048,137114.78341787565
2049,135809.58996645408
2050,169023.9129338417
2051,99167.29493015626
2052,116200.16447904281
2053,141311.44854035962
2054,81447.95537439309
2055,156180.52519697533
2056,149522.9752224004
2057,111093.35209099745
2058,199899.7900888304
2059,122041.82720469881
2060,168915.9715997699
2061,178194.02663090557
2062,121914.26574522792
2063,106686.03366511455
2064,135273.03576322307
2065,125108.49953534699
2066,172147.98330537952
2067,126936.19235774456
2068,146379.2428014686
2069,79276.74122131243
2070,106736.42350159987
2071,101132.22850049264
2072,141669.22220240056
2073,141002.63310658268
2074,192681.29997456225
2075,156316.38406207156
2076,127024.76036547648
2077,143759.91764418327
2078,113562.45978004037
2079,134672.10177657276
2080,117450.54178141075
2081,125547.61706888268
2082,129880.78686504369
2083,149871.64432269614
2084,99759.88364674477
2085,112905.21388751653
2086,138322.95651529974
2087,124117.7446169412
2088,100704.62634206325
2089,72479.90306466894
2090,123875.32028900622
2091,99938.51781080861
2092,132437.93629018927
2093,132446.1845468406
2094,113659.23256142193
2095,128404.92114415264
2096,76654.38005637447
2097,100681.31726800109
2098,143899.05081326212
2099,42091.170217179984
2100,75899.3593667415
2101,102945.02286654315
2102,143467.48675587575
2103,86593.44785194338
2104,139001.14812088758
2105,126361.40117753146
2106,51396.13154289144
2107,230654.81139954308
2108,108266.57017195836
2109,100255.1257716518
2110,131965.91307220887
2111,146331.07693561097
2112,132890.56788062525
2113,112327.33663317119
2114,129288.75416217197
2115,159057.02513536531
2116,114015.9089708245
2117,140120.61585808895
2118,113559.36317726778
2119,109670.97036933328
2120,109651.34315032593
2121,89229.75705372269
2122,110173.75934532238
2123,84615.9800489872
2124,180495.9789911803
2125,138095.53503856272
2126,153699.93590235536
2127,176170.589283498
2128,130556.63737169548
2129,93958.46966670337
2130,133748.67389058764
2131,159714.9378868438
2132,114646.00418965245
2133,132336.6705167751
2134,124107.88968025683
2135,99791.12475036806
2136,65550.54017808265
2137,117553.52434502554
2138,132239.8577708461
2139,145535.13209059334
2140,138048.52283286967
2141,146353.3707169391
2142,119233.599746525
2143,133876.51122460316
2144,127734.4048586206
2145,137888.32710459165
2146,196486.50761095132
2147,148394.43813414068
2148,142556.5207389812
2149,142866.04934385093
2150,231947.81176777452
2151,113338.94670127408
2152,181688.8901517915
2153,157256.43000180495
2154,116940.27285046555
2155,130972.76847989392
2156,255245.35010032333
2157,238256.92599144566
2158,219771.271365994
2159,212987.36101407255
2160,192562.889095027
2161,242440.87072833
2162,386002.22609133157
2163,356828.8364807586
2164,251390.76621743653
2165,197371.31950043188
2166,153607.96451970004
2167,224453.3754994967
2168,183671.96580791497
2169,193027.63278766884
2170,215605.97073489672
2171,146421.46647214878
2172,136068.4336826572
2173,159731.64859084203
2174,223838.6856290924
2175,293956.54516459734
2176,303218.78412988246
2177,236159.28312212857
2178,217925.73869721883
2179,140264.69604187727
2180,240138.53688657947
2181,191491.41670092696
2182,218928.7260237385
2183,187381.83840299922
2184,123173.67894210096
2185,127247.22270387341
2186,165528.8082008775
2187,152656.53561466583
2188,167424.55152169312
2189,273070.44507479435
2190,79312.36298920505
2191,75298.73423822166
2192,94169.26880055643
2193,117997.20761604165
2194,111119.8302896907
2195,99731.28271782305
2196,101102.7400596572
2197,116332.85450089141
2198,169520.86188254086
2199,183212.9684985869
2200,130442.39142065507
2201,126287.546165167
2202,198026.3605718509
2203,139244.71908992797
2204,160540.8305457962
2205,107516.73942707828
2206,136689.2403600004
2207,210021.2687228924
2208,261449.68177185324
2209,219008.6090648576
2210,107248.71003220981
2211,119821.96816387755
2212,119708.80590343173
2213,95499.32463570352
2214,135870.50756110018
2215,103282.2793300451
2216,146190.89784346614
2217,67716.65466167673
2218,90954.96936853311
2219,86493.04471029801
2220,88434.47301466984
2221,286052.682785994
2222,252266.76318185497
2223,279062.0990271347
2224,209762.0070269961
2225,113664.29257429758
2226,183439.77563987696
2227,205407.91004573042
2228,281314.46171190194
2229,259503.77864213788
2230,138119.6608970716
2231,212632.19694894762
2232,174295.22394370986
2233,181663.19491681817
2234,242704.82697251695
2235,225578.20343874616
2236,252571.83114262007
2237,281033.08322192763
2238,235167.0608882322
2239,120895.70318549738
2240,166035.77303851896
2241,132844.3411434387
2242,130011.60306179896
2243,120389.99736685026
2244,106935.43459452363
2245,107011.77240403561
2246,139435.68772144348
2247,127930.41901690094
2248,121527.9180382493
2249,123118.91128160735
2250,129568.39573675708
2251,125749.07189694559
2252,191298.1528986052
2253,150854.13153050793
2254,165367.29250541842
2255,197521.80891332508
2256,173944.70977203455
2257,211285.1352132844
2258,153550.8655362057
2259,175576.94432426454
2260,157040.2352755753
2261,216997.59713789634
2262,241355.05636188108
2263,373257.7799000646
2264,412799.2235180361
2265,185865.7171848599
2266,295911.15403860377
2267,359303.35944006266
2268,396194.9810060994
2269,155769.22502841277
2270,192626.35346052574
2271,224579.28407225385
2272,215655.33501974784
2273,158234.6947083443
2274,180025.93543685868
2275,176492.61044840585
2276,194782.43428340286
2277,197357.09295555903
2278,152989.64265877928
2279,109107.1848608341
2280,112945.27611803921
2281,167824.78983894247
2282,186818.5847790616
2283,113824.05242129043
2284,101797.39669929573
2285,147504.16645275557
2286,120993.97179884306
2287,362254.3771590212
2288,291588.0495856197
2289,360940.2967330733
2290,417422.5047475514
2291,345002.83142042684
2292,406784.0593975225
2293,428191.25908632646
2294,378478.85531242646
2295,459144.6003164109
2296,292202.05844080553
2297,353161.9990037347
2298,335253.593801297
2299,356997.3327193846
2300,324801.3029086215
2301,312449.2602838245
2302,262623.1524372535
2303,241733.1976701893
2304,267732.6935850445
2305,222491.92324431322
2306,210658.3055276858
2307,210983.59774993453
2308,235614.67536460108
2309,280078.39326294884
2310,223756.30600726337
2311,225729.77400547336
2312,178286.0002088542
2313,172198.14681297832
2314,182028.49041090137
2315,190159.73961196374
2316,208874.7966728022
2317,191328.2433074956
2318,181182.50541680842
2319,187978.9783756216
2320,185731.80773819936
2321,257110.91631193226
2322,194050.8346744508
2323,200949.97910839296
2324,182547.34917596157
2325,226102.93447500956
2326,155793.08649305988
2327,202332.75684958673
2328,216785.71069828013
2329,195724.26472808188
2330,182040.5302772494
2331,353053.4525470837
2332,389773.4151082204
2333,330342.10148383176
2334,271599.1747519894
2335,274408.1632009774
2336,324331.44332445506
2337,208768.74748053018
2338,272944.73233069014
2339,223499.88610795233
2340,378410.7083072091
2341,230133.29130153626
2342,225665.90319141897
2343,220561.98967390147
2344,215208.24247990106
2345,229115.4895044075
2346,213577.92204238346
2347,204225.09680898313
2348,236337.26798383775
2349,171489.63014465396
2350,299469.1106381711
2351,259905.87375384336
2352,241751.90585555532
2353,256108.01249063027
2354,150814.9492826052
2355,144150.07361634402
2356,153638.3722394586
2357,183964.38625115284
2358,184119.8088689408
2359,125286.28715022223
2360,105266.84354722727
2361,148298.51836529607
2362,255868.2772312098
2363,156389.1338973255
2364,171374.68524033227
2365,221327.3198745855
2366,196214.31715496222
2367,221983.2221788623
2368,228079.77146827907
2369,212549.94385187945
2370,165292.47479596827
2371,150506.60283492925
2372,188474.37275462295
2373,269424.817593166
2374,302818.54432809283
2375,231090.08196266158
2376,287802.2944733066
2377,316039.4773297373
2378,147438.72015197086
2379,207902.18141469813
2380,156695.3001873102
2381,155770.05545323284
2382,202918.13888974162
2383,204547.59044860117
2384,244677.27862566384
2385,173686.1735489769
2386,126601.45009842736
2387,124854.33002700133
2388,89507.1989094019
2389,134342.6195456814
2390,138636.30753269535
2391,135190.08488378453
2392,107993.37208798894
2393,175482.86638512602
2394,149417.02747308498
2395,213171.5311325686
2396,138529.24337034894
2397,219973.23339277215
2398,124336.80620724731
2399,61560.47547023278
2400,57492.049576467485
2401,112752.77279575972
2402,124225.13418496447
2403,130347.68467282702
2404,147206.4530387331
2405,153886.23170499993
2406,139983.85750299646
2407,132646.20029696648
2408,131696.25418199238
2409,116343.88272287283
2410,194745.83458543383
2411,113186.00074465421
2412,153652.4483162301
2413,118958.23833900003
2414,150125.2095985628
2415,126058.83025516942
2416,130087.78713083535
2417,129273.6855845101
2418,121261.75855155493
2419,119161.36513095046
2420,113970.92204965686
2421,134175.42081922875
2422,117200.14296986372
2423,119930.27463278204
2424,146497.16961430619
2425,228584.58778151835
2426,159335.3479443309
2427,121169.32043193892
2428,161924.50028272287
2429,110519.32385003223
2430,138910.5759273721
2431,113436.2045857659
2432,137108.0744827696
2433,131161.2672576214
2434,138778.754154047
2435,148412.11383882898
2436,99665.63761160371
2437,104142.26501778694
2438,119192.28082534723
2439,107704.51378247497
2440,119720.61169263814
2441,115761.06506936694
2442,98992.750620662
2443,129347.41596050328
2444,127535.79372557811
2445,80636.4455589673
2446,140734.8317418351
2447,193395.29469274404
2448,142507.61601450574
2449,98302.82016775495
2450,150730.99782955088
2451,133564.28763581114
2452,222597.37582992716
2453,84227.01619443647
2454,122786.85689759383
2455,133276.32197708776
2456,128444.52677443565
2457,120497.014025993
2458,127988.98683254526
2459,98950.91276645695
2460,131835.81388261146
2461,111953.54239723127
2462,126608.62633684278
2463,116918.53282396251
2464,190531.48949341069
2465,136601.70505985187
2466,113316.89913434244
2467,143499.23036752723
2468,77997.59366444749
2469,76522.93636595778
2470,196628.13720035844
2471,207113.0918631109
2472,179390.07637009304
2473,118917.14786039334
2474,77692.1102488144
2475,233750.58408864646
2476,109414.26163909544
2477,113516.91259130265
2478,155925.45361113164
2479,102940.83783059183
2480,159175.9657900663
2481,117102.21182597266
2482,128331.52345015004
2483,105316.05497417838
2484,119088.50236006873
2485,118022.40751605993
2486,145592.02375901397
2487,162854.35606140795
2488,170730.7111910911
2489,150894.55771934183
2490,143868.56415696442
2491,92357.91221308394
2492,178300.29564165312
2493,154793.37794499763
2494,161448.8741356925
2495,89489.99605507764
2496,236483.66775001213
2497,152029.57304130017
2498,100872.028326536
2499,82862.09915127681
2500,122666.07913643599
2501,136957.36565430288
2502,154294.86630267173
2503,101530.35974934901
2504,184294.39333995583
2505,221099.92384342034
2506,262689.25297204056
2507,295777.84597988555
2508,264501.21018430614
2509,215174.53782912914
2510,213867.7387112294
2511,176555.03799951426
2512,209011.34210722323
2513,219489.20832730352
2514,244419.4661463804
2515,139971.76034913654
2516,173442.0822973305
2517,139987.080332665
2518,146429.62512193294
2519,236614.84052442398
2520,218480.01744101814
2521,190175.17312151345
2522,218057.33836696157
2523,120891.94746935897
2524,131871.88399855583
2525,146611.42611564544
2526,133050.12658423895
2527,108848.63006568496
2528,124341.85619273712
2529,129262.83719082491
2530,110936.57384890987
2531,255614.6177906152
2532,226682.4960612635
2533,189939.20700386784
2534,238477.4576363886
2535,277566.7677112124
2536,241432.3690016386
2537,244343.4362589853
2538,190119.70864299498
2539,195393.97563477326
2540,186624.64387726167
2541,182307.59130539722
2542,156458.72514193575
2543,129255.92328145925
2544,113447.81521306455
2545,129678.32028092607
2546,137289.07040186552
2547,148469.14622690168
2548,144072.46367649012
2549,163271.426024472
2550,376239.1095503237
2551,147391.9124031145
2552,132092.7814344801
2553,73887.32949896035
2554,99281.78228723037
2555,123254.58450566232
2556,93076.89454097766
2557,105065.13175425638
2558,142982.81024155172
2559,130905.52473313338
2560,139404.36338944396
2561,136523.96245162003
2562,125144.18921936455
2563,136495.52203447127
2564,178887.0903817952
2565,127893.66931420122
2566,140847.92187234713
2567,112325.82567409356
2568,191570.6961263119
2569,209685.52612133592
2570,108721.85993545392
2571,162872.91062453878
2572,170983.5694008564
2573,213041.49860259471
2574,240853.47896805836
2575,127987.59273146756
2576,123700.9087541533
2577,127539.33748894755
2578,82643.31284019811
2579,51438.34382381872
2580,121560.60758487089
2581,147185.2860425756
2582,133677.79253469862
2583,274966.6820368725
2584,177134.49246883858
2585,186212.39318190853
2586,218408.0312999281
2587,210880.31400072516
2588,147404.27061793313
2589,152539.045805883
2590,212713.788651995
2591,241268.18304533837
2592,218052.9067607025
2593,257492.83881710656
2594,171571.606102856
2595,202626.0221565062
2596,298763.61303475907
2597,183873.33362648648
2598,279146.0629706711
2599,332913.5511702362
2600,179861.92255745025
2601,146874.87229698594
2602,76061.87190123694
2603,89729.23623964249
2604,80518.33583721303
2605,74069.32087246852
2606,145757.80753587838
2607,212865.444324248
2608,206326.71974036447
2609,164067.4637541906
2610,114429.45735772513
2611,112604.60754536343
2612,161699.4377985224
2613,122404.55462383165
2614,119085.88711844012
2615,163056.56001395267
2616,142381.12944800826
2617,210034.84793024627
2618,195722.45603363228
2619,217578.11938840942
2620,193201.13282726042
2621,177804.77465864073
2622,190067.94902382512
2623,236331.1876006025
2624,294602.6008003515
2625,292644.8708471861
2626,172470.47440571955
2627,184571.97660385852
2628,464487.0279501828
2629,484724.9250086965
2630,373237.7344052268
2631,457592.207124165
2632,419840.1063350983
2633,308934.2805670666
2634,390218.60010852315
2635,160430.85053821548
2636,194813.50868552877
2637,198904.166661251
2638,256806.51076837082
2639,190036.93350139272
2640,155987.25486625696
2641,92085.8317033702
2642,189415.7280788545
2643,91364.93423211068
2644,122344.45561710012
2645,105024.77783771546
2646,93598.13331627456
2647,105622.10484045366
2648,140001.43015263812
2649,146750.42968767812
2650,140804.50402816955
2651,135629.5930150064
2652,403349.61916829785
2653,255942.83888411324
2654,261182.83255402767
2655,370578.31877972116
2656,332390.53469561075
2657,341598.12690183497
2658,307289.514596601
2659,326435.2418107452
2660,354737.2779329404
2661,358545.08402295935
2662,350602.958990396
2663,297622.6152140674
2664,269281.2051242393
2665,344839.84644395125
2666,287859.26786055544
2667,190140.1419311904
2668,189441.904146706
2669,186414.3870454391
2670,292998.2955861299
2671,191095.3314283985
2672,205652.77738159406
2673,205410.19805293507
2674,206531.56541669555
2675,185140.73489248182
2676,194773.7951026687
2677,203994.84970444406
2678,256194.96435372054
2679,292429.97266923764
2680,298825.4271650944
2681,408266.382525917
2682,322792.1885074496
2683,480611.2919146705
2684,328810.958904376
2685,320024.85418139317
2686,265814.65684831084
2687,298232.00095328374
2688,214836.30018458294
2689,204542.6062630195
2690,380072.5463500371
2691,177704.74135528528
2692,145436.90253982157
2693,202584.1185793624
2694,153027.28885966795
2695,190508.5455218621
2696,181566.87328375946
2697,187068.25594267203
2698,191245.11552771204
2699,178631.23745887552
2700,155173.22473741753
2701,143263.26690172788
2702,108199.65197193017
2703,121855.57126608962
2704,151424.76680791227
2705,112811.00515143701
2706,107459.99962399516
2707,134316.82058748777
2708,127266.05135418847
2709,105356.7665498266
2710,125616.9941530953
2711,275892.07620574906
2712,381715.63513863273
2713,175171.49716479762
2714,145010.82331993943
2715,154975.8479803116
2716,129621.55129220884
2717,180260.29488515435
2718,225664.56843652984
2719,148986.47133843193
2720,184419.17156349786
2721,133452.8696707025
2722,149375.2298381743
2723,161763.3619431078
2724,134221.82384467078
2725,127755.86227577063
2726,139613.78333466512
2727,188504.8441964432
2728,175586.1121774729
2729,141568.94131161133
2730,138487.08621076762
2731,126496.04298055172
2732,124454.93563271384
2733,168587.16500594886
2734,158902.0210887557
2735,133343.54376605467
